step,indoor_temp,heating_setpoint,cooling_setpoint,reward,next_indoor_temp,energy_penalty,comfort_penalty
1254,19.43155,23.25,30.0,-0.00589738497079933,19.0794734954834,0.0,0.0
1255,19.079473,23.25,30.0,-0.48383429717975346,21.700397491455078,0.0,0.0
1256,21.700397,12.0,30.0,-0.48383429717975346,21.85626792907715,0.0,0.0
1257,21.856268,12.0,30.0,-0.00589738497079933,20.76795196533203,0.0,0.0
1258,20.767952,12.0,30.0,-0.00589738497079933,19.370040893554688,0.0,0.0
1259,19.37004,23.25,30.0,-0.00589738497079933,19.89743995666504,0.0,0.0
1260,19.89744,23.25,30.0,-0.48383429717975346,20.725255966186523,0.0,0.0
1261,20.725256,12.0,30.0,-0.48383429717975346,20.12297248840332,0.0,0.0
1262,20.122972,12.0,30.0,-0.00589738497079933,21.2286319732666,0.0,0.0
1263,21.228632,12.0,30.0,-0.00589738497079933,21.038942337036133,0.0,0.0
1264,21.038942,12.0,30.0,-0.00589738497079933,20.539112091064453,0.0,0.0
1265,20.539112,12.0,30.0,-0.030490017361326997,20.060129165649414,0.0,0.0
1266,20.06013,12.0,30.0,-0.07935508089538429,19.497802734375,0.0,0.0
1267,19.497803,23.25,30.0,-0.12531685006582555,19.848295211791992,0.0,0.0
1268,19.848295,23.25,30.0,-0.48383429717975346,20.119314193725586,0.0,0.0
1269,20.119314,12.0,30.0,-0.48383429717975346,20.930015563964844,0.0,0.0
1270,20.930016,12.0,30.0,-0.00589738497079933,19.970787048339844,0.0,0.0
1271,19.970787,23.25,30.0,-0.1041360794516531,19.759719848632812,0.0,0.0
1272,19.75972,23.25,30.0,-0.49591989463272607,19.442768096923828,0.0,0.0
1273,19.442768,23.25,30.0,-0.49560430727149063,20.51315689086914,0.0,0.0
1274,20.513157,12.0,30.0,-0.4954653403671133,21.69430160522461,0.0,0.0
1275,21.694302,12.0,30.0,-0.015243474528715053,20.1578426361084,0.0,0.0
1276,20.157843,12.0,30.0,-0.014052569162098948,19.979183197021484,0.0,0.0
1277,19.979183,23.25,30.0,-0.012413462788797678,19.706310272216797,0.0,0.0
1278,19.70631,23.25,30.0,-0.44349924666035334,20.591917037963867,0.0,0.0
1279,20.591917,12.0,30.0,-0.2913948911324616,23.210803985595703,0.0,0.0
1280,23.210804,12.0,30.0,-0.00589738497079933,24.13433074951172,0.0,0.0
1281,24.13433,12.0,23.25,-0.07927049584285945,24.615018844604492,0.0,0.0
1282,24.615019,12.0,23.25,-0.02167250182707097,23.512123107910156,0.0,0.0
1283,23.512123,12.0,30.0,-0.031822515156922464,23.477825164794922,0.0,0.0
1284,23.477825,12.0,30.0,-0.6823787321329462,24.796581268310547,0.0,0.0
1285,24.796581,12.0,23.25,-1.0969559222650265,25.47127342224121,0.0,0.0
1286,25.471273,12.0,23.25,-0.09144947074004843,23.22816276550293,0.0,0.0
1287,23.228163,12.0,30.0,-0.09968628545455778,22.793567657470703,0.0,0.0
1288,22.793568,12.0,30.0,-1.0048923116797268,25.874032974243164,0.0,0.0
1289,25.874033,12.0,23.25,-1.5412745861465462,25.976024627685547,0.0,0.0
1290,25.976025,12.0,23.25,-0.2933799736133757,23.24091911315918,0.0,0.0
1291,23.24092,12.0,30.0,-0.2129621438150897,23.347267150878906,0.0,0.0
1292,23.347267,12.0,30.0,-1.130274836375249,25.789953231811523,0.0,0.0
1293,25.789953,12.0,23.25,-1.6794222701526533,26.90871238708496,0.0,0.0
1294,26.908712,12.0,23.25,-0.344941794553211,23.498868942260742,0.0,0.0
1295,23.498869,12.0,30.0,-0.2564551366591115,23.27284049987793,0.0,0.0
1296,23.27284,12.0,30.0,-1.021656120640707,25.198925018310547,0.0,0.0
1297,25.198925,12.0,23.25,-1.5523558390341117,27.28497886657715,0.0,0.0
1298,27.284979,12.0,23.25,-0.3731250473343321,22.063432693481445,0.0,0.0
1299,22.063433,12.0,30.0,-0.3454278635992655,22.933650970458984,0.0,0.0
1300,22.933651,12.0,30.0,-1.2805751287560108,25.63704490661621,0.0,0.0
1301,25.637045,12.0,23.25,-1.932547385704667,26.946718215942383,0.0,0.0
1302,26.946718,12.0,23.25,-0.4547409581546054,24.11974334716797,0.0,0.0
1303,24.119743,12.0,23.25,-0.3975448537550591,22.967248916625977,0.0,0.0
1304,22.967249,12.0,30.0,-0.3507436887495294,22.9934139251709,0.0,0.0
1305,22.993414,12.0,30.0,-1.4335026764915368,27.11553955078125,0.0,0.0
1306,27.11554,12.0,23.25,-2.141951347262528,27.814172744750977,0.0,0.0
1307,27.814173,12.0,23.25,-0.5266206920554699,24.07010269165039,0.0,0.0
1308,24.070103,12.0,23.25,-0.43062095089646446,22.895999908447266,0.0,0.0
1309,22.896,12.0,30.0,-0.40050797201442284,23.002456665039062,0.0,0.0
1310,23.002457,12.0,30.0,-1.469661522976396,26.90459442138672,0.0,0.0
1311,26.904594,12.0,23.25,-2.113210714590536,27.780075073242188,0.0,0.0
1312,27.780075,12.0,23.25,-0.39656778963157846,23.524667739868164,0.0,0.0
1313,23.524668,12.0,30.0,-0.38710883039483873,23.83299446105957,0.0,0.0
1314,23.832994,12.0,30.0,-1.4380884712069937,26.90900421142578,0.0,0.0
1315,26.909004,12.0,23.25,-2.127698034585462,27.534486770629883,0.0,0.0
1316,27.534487,12.0,23.25,-0.3524780718348123,23.556621551513672,0.0,0.0
1317,23.556622,12.0,30.0,-0.31392108139138974,23.231277465820312,0.0,0.0
1318,23.231277,12.0,30.0,-1.3038056041854515,25.499927520751953,0.0,0.0
1319,25.499928,12.0,23.25,-1.1297802611517958,25.712072372436523,0.0,0.0
1320,25.712072,12.0,23.25,-0.2255540485551318,22.875940322875977,0.0,0.0
1321,22.87594,12.0,30.0,-0.038729660590718334,23.858028411865234,0.0,0.0
1322,23.858028,12.0,30.0,-0.58543651253801,24.743837356567383,0.0,0.0
1323,24.743837,12.0,23.25,-0.5711252443657712,24.458660125732422,0.0,0.0
1324,24.45866,12.0,23.25,-0.020187246005138847,23.253063201904297,0.0,0.0
1325,23.253063,12.0,30.0,-0.00589738497079933,23.315990447998047,0.0,0.0
1326,23.31599,12.0,30.0,-0.1679030895327039,24.14495086669922,0.0,0.0
1327,24.14495,12.0,23.25,-0.12559281381760817,23.443002700805664,0.0,0.0
1328,23.443003,12.0,30.0,-0.00589738497079933,23.696514129638672,0.0,0.0
1329,23.696514,12.0,30.0,-0.00589738497079933,23.106155395507812,0.0,0.0
1330,23.106155,12.0,30.0,-0.00589738497079933,23.744430541992188,0.0,0.0
1331,23.74443,12.0,30.0,-0.00589738497079933,22.28225326538086,0.0,0.0
1332,22.282253,12.0,30.0,-0.00589738497079933,22.076480865478516,0.0,0.0
1333,22.07648,12.0,30.0,-0.00589738497079933,22.89531135559082,0.0,0.0
1334,22.895311,12.0,30.0,-0.00589738497079933,22.064254760742188,0.0,0.0
1335,22.064255,12.0,30.0,-0.00589738497079933,22.781137466430664,0.0,0.0
1336,22.781137,12.0,30.0,-0.00589738497079933,20.51384735107422,0.0,0.0
1337,20.513847,12.0,30.0,-0.00589738497079933,21.397146224975586,0.0,0.0
1338,21.397146,12.0,30.0,-0.00589738497079933,21.580537796020508,0.0,0.0
1339,21.580538,12.0,30.0,-0.00589738497079933,21.72099494934082,0.0,0.0
1340,21.720995,12.0,30.0,-0.00589738497079933,20.81035041809082,0.0,0.0
1341,20.81035,12.0,30.0,-0.00589738497079933,21.562389373779297,0.0,0.0
1342,21.56239,12.0,30.0,-0.00589738497079933,20.14019203186035,0.0,0.0
1343,20.140192,12.0,30.0,-0.00589738497079933,20.81422996520996,0.0,0.0
1344,20.81423,12.0,30.0,-0.00589738497079933,20.406530380249023,0.0,0.0
1345,20.40653,12.0,30.0,-0.00589738497079933,20.325164794921875,0.0,0.0
1346,20.325165,12.0,30.0,-0.00589738497079933,19.983150482177734,0.0,0.0
1347,19.98315,23.25,30.0,-0.00589738497079933,20.18029022216797,0.0,0.0
1348,20.18029,12.0,30.0,-0.48383429717975346,21.19363784790039,0.0,0.0
1349,21.193638,12.0,30.0,-0.00589738497079933,19.261093139648438,0.0,0.0
1350,19.261093,23.25,30.0,-0.00589738497079933,20.71319580078125,0.0,0.0
1351,20.713196,12.0,30.0,-0.48383429717975346,21.12348175048828,0.0,0.0
1352,21.123482,12.0,30.0,-0.00589738497079933,20.461698532104492,0.0,0.0
1353,20.461699,12.0,30.0,-0.00589738497079933,20.630460739135742,0.0,0.0
1354,20.63046,12.0,30.0,-0.00589738497079933,20.542795181274414,0.0,0.0
1355,20.542795,12.0,30.0,-0.00589738497079933,19.653602600097656,0.0,0.0
1356,19.653603,23.25,30.0,-0.013293824645227709,20.909120559692383,0.0,0.0
1357,20.90912,12.0,30.0,-0.48383429717975346,19.962261199951172,0.0,0.0
1358,19.962261,23.25,30.0,-0.00589738497079933,20.438629150390625,0.0,0.0
1359,20.43863,12.0,30.0,-0.48383429717975346,20.9727725982666,0.0,0.0
1360,20.972773,12.0,30.0,-0.00589738497079933,20.114809036254883,0.0,0.0
1361,20.114809,12.0,30.0,-0.00589738497079933,19.70535659790039,0.0,0.0
1362,19.705357,23.25,30.0,-0.009215118655349791,19.52669906616211,0.0,0.0
1363,19.5267,23.25,30.0,-0.48383429717975346,20.43279266357422,0.0,0.0
1364,20.432793,12.0,30.0,-0.48383429717975346,20.44873046875,0.0,0.0
1365,20.44873,12.0,30.0,-0.00589738497079933,19.49390983581543,0.0,0.0
1366,19.49391,23.25,30.0,-0.00589738497079933,20.83069610595703,0.0,0.0
1367,20.830696,12.0,30.0,-0.4961371766668309,21.205224990844727,0.0,0.0
1368,21.205225,12.0,30.0,-0.017973004372977587,20.76417350769043,0.0,0.0
1369,20.764174,12.0,30.0,-0.01916043610625061,20.658098220825195,0.0,0.0
1370,20.658098,12.0,30.0,-0.06377882430533574,20.583520889282227,0.0,0.0
1371,20.58352,12.0,30.0,-0.11932304288047965,20.45728302001953,0.0,0.0
1372,20.457283,12.0,30.0,-0.1688938723526838,19.6788272857666,0.0,0.0
1373,19.678827,23.25,30.0,-0.2210536549736649,20.24477767944336,0.0,0.0
1374,20.244778,12.0,30.0,-0.47317985872113233,21.25955581665039,0.0,0.0
1375,21.259556,12.0,30.0,-0.01707215058104373,22.136192321777344,0.0,0.0
1376,22.136192,12.0,30.0,-0.010672886793825678,22.309038162231445,0.0,0.0
1377,22.309038,12.0,30.0,-0.00589738497079933,23.240636825561523,0.0,0.0
1378,23.240637,12.0,30.0,-0.00589738497079933,23.872493743896484,0.0,0.0
1379,23.872494,12.0,30.0,-0.49145034637458634,24.62580680847168,0.0,0.0
1380,24.625807,12.0,23.25,-0.8328773337222284,25.134967803955078,0.0,0.0
1381,25.134968,12.0,23.25,-0.05135372651490782,23.192562103271484,0.0,0.0
1382,23.192562,12.0,30.0,-0.060013244145447744,23.537063598632812,0.0,0.0
1383,23.537064,12.0,30.0,-0.8649969589276338,25.783397674560547,0.0,0.0
1384,25.783398,12.0,23.25,-1.336798831680765,26.62848663330078,0.0,0.0
1385,26.628487,12.0,23.25,-0.12719627832671163,23.696582794189453,0.0,0.0
1386,23.696583,12.0,30.0,-0.10547961849498382,24.12408447265625,0.0,0.0
1387,24.124084,12.0,23.25,-1.0068218029869733,26.257631301879883,0.0,0.0
1388,26.257631,12.0,23.25,-0.13395451588873447,23.38446807861328,0.0,0.0
1389,23.384468,12.0,30.0,-0.197139223194014,23.016908645629883,0.0,0.0
1390,23.016909,12.0,30.0,-1.0845952228172002,25.57541847229004,0.0,0.0
1391,25.575418,12.0,23.25,-1.453613435580416,25.728914260864258,0.0,0.0
1392,25.728914,12.0,23.25,-0.2953669902145694,23.9964656829834,0.0,0.0
1393,23.996466,12.0,30.0,-0.24392756636856364,23.33330726623535,0.0,0.0
1394,23.333307,12.0,30.0,-0.9779640920775895,25.673912048339844,0.0,0.0
1395,25.673912,12.0,23.25,-1.6704634778021048,26.65760040283203,0.0,0.0
1396,26.6576,12.0,23.25,-0.3670180518837987,24.043514251708984,0.0,0.0
1397,24.043514,12.0,23.25,-0.3207426882698047,23.791561126708984,0.0,0.0
1398,23.791561,12.0,30.0,-0.31391633026170057,23.827669143676758,0.0,0.0
1399,23.82767,12.0,30.0,-1.311422461160458,26.1945743560791,0.0,0.0
1400,26.194574,12.0,23.25,-1.9742765748262157,27.137447357177734,0.0,0.0
1401,27.137447,12.0,23.25,-0.41058461349694403,24.01873779296875,0.0,0.0
1402,24.018738,12.0,23.25,-0.3601237155101217,23.366769790649414,0.0,0.0
1403,23.36677,12.0,30.0,-0.3400212550594997,23.039411544799805,0.0,0.0
1404,23.039412,12.0,30.0,-1.374932182492546,26.33607292175293,0.0,0.0
1405,26.336073,12.0,23.25,-2.1184136627355734,27.128305435180664,0.0,0.0
1406,27.128305,12.0,23.25,-0.4727577823556639,24.232019424438477,0.0,0.0
1407,24.23202,12.0,23.25,-0.36841332477927213,24.16014289855957,0.0,0.0
1408,24.160143,12.0,23.25,-0.3385489689148018,23.017850875854492,0.0,0.0
1409,23.01785,12.0,30.0,-0.31008245516129607,23.22745132446289,0.0,0.0
1410,23.227451,12.0,30.0,-1.2818748994726428,25.719640731811523,0.0,0.0
1411,25.71964,12.0,23.25,-1.9414920621050629,27.856355667114258,0.0,0.0
1412,27.856356,12.0,23.25,-0.29908893497884254,24.32577896118164,0.0,0.0
1413,24.325779,12.0,23.25,-0.15435351170692554,23.72048568725586,0.0,0.0
1414,23.720486,12.0,30.0,-0.11941844506422568,22.724666595458984,0.0,0.0
1415,22.724667,12.0,30.0,-0.6740274400662275,24.091384887695312,0.0,0.0
1416,24.091385,12.0,23.25,-0.989214261490785,25.15036392211914,0.0,0.0
1417,25.150364,12.0,23.25,-0.04833371960156974,22.86701202392578,0.0,0.0
1418,22.867012,12.0,30.0,-0.013744855304752321,23.57663917541504,0.0,0.0
1419,23.57664,12.0,30.0,-0.19202960501894678,23.838741302490234,0.0,0.0
1420,23.838741,12.0,30.0,-0.33827454106667615,24.466787338256836,0.0,0.0
1421,24.466787,12.0,23.25,-0.3674378713965272,24.295438766479492,0.0,0.0
1422,24.295439,12.0,23.25,-0.00589738497079933,24.970609664916992,0.0,0.0
1423,24.97061,12.0,23.25,-0.00589738497079933,22.99457550048828,0.0,0.0
1424,22.994576,12.0,30.0,-0.00589738497079933,23.31239891052246,0.0,0.0
1425,23.312399,12.0,30.0,-0.00589738497079933,22.577526092529297,0.0,0.0
1426,22.577526,12.0,30.0,-0.00589738497079933,23.208171844482422,0.0,0.0
1427,23.208172,12.0,30.0,-0.00589738497079933,23.542335510253906,0.0,0.0
1428,23.542336,12.0,30.0,-0.00589738497079933,22.39219856262207,0.0,0.0
1429,22.392199,12.0,30.0,-0.00589738497079933,21.685325622558594,0.0,0.0
1430,21.685326,12.0,30.0,-0.00589738497079933,20.6766300201416,0.0,0.0
1431,20.67663,12.0,30.0,-0.00589738497079933,22.168611526489258,0.0,0.0
1432,22.168612,12.0,30.0,-0.00589738497079933,22.364458084106445,0.0,0.0
1433,22.364458,12.0,30.0,-0.00589738497079933,21.398151397705078,0.0,0.0
1434,21.398151,12.0,30.0,-0.00589738497079933,20.77341079711914,0.0,0.0
1435,20.77341,12.0,30.0,-0.00589738497079933,20.574867248535156,0.0,0.0
1436,20.574867,12.0,30.0,-0.00589738497079933,21.307607650756836,0.0,0.0
1437,21.307608,12.0,30.0,-0.00589738497079933,19.94377899169922,0.0,0.0
1438,19.943779,23.25,30.0,-0.00589738497079933,21.138416290283203,0.0,0.0
1439,21.138416,12.0,30.0,-0.48383429717975346,21.860090255737305,0.0,0.0
1440,21.86009,12.0,30.0,-0.00589738497079933,20.128639221191406,0.0,0.0
1441,20.12864,12.0,30.0,-0.00589738497079933,20.69268798828125,0.0,0.0
1442,20.692688,12.0,30.0,-0.00589738497079933,20.867679595947266,0.0,0.0
1443,20.86768,12.0,30.0,-0.00589738497079933,19.705299377441406,0.0,0.0
1444,19.7053,23.25,30.0,-0.00589738497079933,20.312047958374023,0.0,0.0
1445,20.312048,12.0,30.0,-0.48383429717975346,21.094667434692383,0.0,0.0
1446,21.094667,12.0,30.0,-0.00589738497079933,20.549468994140625,0.0,0.0
1447,20.549469,12.0,30.0,-0.00589738497079933,20.499719619750977,0.0,0.0
1448,20.49972,12.0,30.0,-0.00589738497079933,20.43680191040039,0.0,0.0
1449,20.436802,12.0,30.0,-0.029923153835987697,20.14440155029297,0.0,0.0
1450,20.144402,12.0,30.0,-0.07939361177374421,19.637117385864258,0.0,0.0
1451,19.637117,23.25,30.0,-0.12418615945357209,20.33979606628418,0.0,0.0
1452,20.339796,12.0,30.0,-0.48383429717975346,20.532974243164062,0.0,0.0
1453,20.532974,12.0,30.0,-0.05870000067698738,19.95841407775879,0.0,0.0
1454,19.958414,23.25,30.0,-0.147966074759534,19.858928680419922,0.0,0.0
1455,19.858929,23.25,30.0,-0.48383429717975346,19.677818298339844,0.0,0.0
1456,19.677818,23.25,30.0,-0.48383429717975346,20.089784622192383,0.0,0.0
1457,20.089785,12.0,30.0,-0.48383429717975346,21.204809188842773,0.0,0.0
1458,21.20481,12.0,30.0,-0.00589738497079933,19.81631851196289,0.0,0.0
1459,19.816319,23.25,30.0,-0.010334614399697678,19.415151596069336,0.0,0.0
1460,19.415152,23.25,30.0,-0.48383429717975346,20.30967903137207,0.0,0.0
1461,20.309679,12.0,30.0,-0.48383429717975346,20.936914443969727,0.0,0.0
1462,20.936914,12.0,30.0,-0.00589738497079933,19.73124122619629,0.0,0.0
1463,19.731241,23.25,30.0,-0.02295766415322569,20.149593353271484,0.0,0.0
1464,20.149593,12.0,30.0,-0.500488242448319,21.154348373413086,0.0,0.0
1465,21.154348,12.0,30.0,-0.021586247771147725,20.398683547973633,0.0,0.0
1466,20.398684,12.0,30.0,-0.0393768705031383,20.04297637939453,0.0,0.0
1467,20.042976,12.0,30.0,-0.09469121405058004,19.65420150756836,0.0,0.0
1468,19.654202,23.25,30.0,-0.15423392221192464,19.291841506958008,0.0,0.0
1469,19.291842,23.25,30.0,-0.5012857655268145,19.92717170715332,0.0,0.0
1470,19.927172,23.25,30.0,-0.44934950492357895,20.44046401977539,0.0,0.0
1471,20.440464,12.0,30.0,-0.33263078378479904,22.925058364868164,0.0,0.0
1472,22.925058,12.0,30.0,-0.00589738497079933,23.071990966796875,0.0,0.0
1473,23.071991,12.0,30.0,-0.00589738497079933,23.130979537963867,0.0,0.0
1474,23.13098,12.0,30.0,-0.18975428443579828,22.65408706665039,0.0,0.0
1475,22.654087,12.0,30.0,-0.6655842960857488,24.71001434326172,0.0,0.0
1476,24.710014,12.0,23.25,-1.0082952495430426,25.09942054748535,0.0,0.0
1477,25.09942,12.0,23.25,-0.10418188567157029,23.09385871887207,0.0,0.0
1478,23.093859,12.0,30.0,-0.10407987428858147,22.99690055847168,0.0,0.0
1479,22.9969,12.0,30.0,-0.9490832699097727,26.06321907043457,0.0,0.0
1480,26.06322,12.0,23.25,-1.4369115222886388,25.60348892211914,0.0,0.0
1481,25.603489,12.0,23.25,-0.26872851484107946,23.46979522705078,0.0,0.0
1482,23.469795,12.0,30.0,-0.23718481637189068,22.815792083740234,0.0,0.0
1483,22.815792,12.0,30.0,-1.0856801386594748,24.789888381958008,0.0,0.0
1484,24.789888,12.0,23.25,-1.6131171555232768,26.629838943481445,0.0,0.0
1485,26.629839,12.0,23.25,-0.3282416092561917,23.70674705505371,0.0,0.0
1486,23.706747,12.0,30.0,-0.2730620071947433,23.813249588012695,0.0,0.0
1487,23.81325,12.0,30.0,-0.9969221368872149,26.00998878479004,0.0,0.0
1488,26.009989,12.0,23.25,-1.4981206227336692,26.858617782592773,0.0,0.0
1489,26.858618,12.0,23.25,-0.3452711665352368,23.543167114257812,0.0,0.0
1490,23.543167,12.0,30.0,-0.2934502246419945,23.346200942993164,0.0,0.0
1491,23.3462,12.0,30.0,-1.213365514473052,25.58793830871582,0.0,0.0
1492,25.587938,12.0,23.25,-1.8265435528398086,27.245285034179688,0.0,0.0
1493,27.245285,12.0,23.25,-0.4126773252686989,22.761268615722656,0.0,0.0
1494,22.761269,12.0,30.0,-0.349351731453554,23.551620483398438,0.0,0.0
1495,23.55162,12.0,30.0,-1.3952625012785684,25.939990997314453,0.0,0.0
1496,25.939991,12.0,23.25,-2.064745117655474,28.54796600341797,0.0,0.0
1497,28.547966,12.0,23.25,-0.47733694310890606,24.56795310974121,0.0,0.0
1498,24.567953,12.0,23.25,-0.39508809009103985,22.747777938842773,0.0,0.0
1499,22.747778,12.0,30.0,-0.35642200577081035,23.433815002441406,0.0,0.0
1500,23.433815,12.0,30.0,-1.4014821390063468,26.937021255493164,0.0,0.0
1501,26.937021,12.0,23.25,-2.1521127810599237,28.07045555114746,0.0,0.0
1502,28.070456,12.0,23.25,-0.5140628954011965,23.578615188598633,0.0,0.0
1503,23.578615,12.0,30.0,-0.3748316244665354,23.723112106323242,0.0,0.0
1504,23.723112,12.0,30.0,-1.41915690874751,26.800094604492188,0.0,0.0
1505,26.800095,12.0,23.25,-2.116501560912715,27.50018310546875,0.0,0.0
1506,27.500183,12.0,23.25,-0.36851017577929474,24.14516830444336,0.0,0.0
1507,24.145168,12.0,23.25,-0.34674276929067666,22.080821990966797,0.0,0.0
1508,22.080822,12.0,30.0,-0.30142517249749096,23.38633918762207,0.0,0.0
1509,23.38634,12.0,30.0,-1.2411626363152697,26.503679275512695,0.0,0.0
1510,26.50368,12.0,23.25,-1.946214758866449,27.292308807373047,0.0,0.0
1511,27.292309,12.0,23.25,-0.29173101202305673,23.211252212524414,0.0,0.0
1512,23.211252,12.0,30.0,-0.11048447892264456,23.6102237701416,0.0,0.0
1513,23.610224,12.0,30.0,-0.6328679150392675,24.695756912231445,0.0,0.0
1514,24.695757,12.0,23.25,-0.9350928293597622,25.098651885986328,0.0,0.0
1515,25.098652,12.0,23.25,-0.016153848199394312,23.567340850830078,0.0,0.0
1516,23.56734,12.0,30.0,-0.00589738497079933,23.349445343017578,0.0,0.0
1517,23.349445,12.0,30.0,-0.11671796604425506,24.394821166992188,0.0,0.0
1518,24.394821,12.0,23.25,-0.23332043481986892,24.648338317871094,0.0,0.0
1519,24.648338,12.0,23.25,-0.00589738497079933,23.458118438720703,0.0,0.0
1520,23.458118,12.0,30.0,-0.00589738497079933,22.81705665588379,0.0,0.0
1521,22.817057,12.0,30.0,-0.00589738497079933,23.768850326538086,0.0,0.0
1522,23.76885,12.0,30.0,-0.00589738497079933,23.88918113708496,0.0,0.0
1523,23.889181,12.0,30.0,-0.00589738497079933,22.387903213500977,0.0,0.0
1524,22.387903,12.0,30.0,-0.00589738497079933,22.640119552612305,0.0,0.0
1525,22.64012,12.0,30.0,-0.00589738497079933,21.881635665893555,0.0,0.0
1526,21.881636,12.0,30.0,-0.00589738497079933,21.99871253967285,0.0,0.0
1527,21.998713,12.0,30.0,-0.00589738497079933,21.941015243530273,0.0,0.0
1528,21.941015,12.0,30.0,-0.00589738497079933,21.486370086669922,0.0,0.0
1529,21.48637,12.0,30.0,-0.00589738497079933,20.97696304321289,0.0,0.0
1530,20.976963,12.0,30.0,-0.00589738497079933,21.912132263183594,0.0,0.0
1531,21.912132,12.0,30.0,-0.00589738497079933,20.858354568481445,0.0,0.0
1532,20.858355,12.0,30.0,-0.00589738497079933,20.749116897583008,0.0,0.0
1533,20.749117,12.0,30.0,-0.00589738497079933,20.180234909057617,0.0,0.0
1534,20.180235,12.0,30.0,-0.00589738497079933,20.58698272705078,0.0,0.0
1535,20.586983,12.0,30.0,-0.00589738497079933,20.864503860473633,0.0,0.0
1536,20.864504,12.0,30.0,-0.00589738497079933,20.554649353027344,0.0,0.0
1537,20.55465,12.0,30.0,-0.00589738497079933,20.504182815551758,0.0,0.0
1538,20.504183,12.0,30.0,-0.00589738497079933,21.669017791748047,0.0,0.0
1539,21.669018,12.0,30.0,-0.00589738497079933,20.4650821685791,0.0,0.0
1540,20.465082,12.0,30.0,-0.00589738497079933,20.034339904785156,0.0,0.0
1541,20.03434,12.0,30.0,-0.00589738497079933,19.722789764404297,0.0,0.0
1542,19.72279,23.25,30.0,-0.00589738497079933,19.758440017700195,0.0,0.0
1543,19.75844,23.25,30.0,-0.48383429717975346,20.36138916015625,0.0,0.0
1544,20.36139,12.0,30.0,-0.48383429717975346,21.59515380859375,0.0,0.0
1545,21.595154,12.0,30.0,-0.00589738497079933,20.79303550720215,0.0,0.0
1546,20.793036,12.0,30.0,-0.00589738497079933,20.790565490722656,0.0,0.0
1547,20.790565,12.0,30.0,-0.00589738497079933,20.215864181518555,0.0,0.0
1548,20.215864,12.0,30.0,-0.00589738497079933,20.509296417236328,0.0,0.0
1549,20.509296,12.0,30.0,-0.00589738497079933,19.142578125,0.0,0.0
1550,19.142578,23.25,30.0,-0.00589738497079933,19.97795295715332,0.0,0.0
1551,19.977953,23.25,30.0,-0.48383429717975346,21.434436798095703,0.0,0.0
1552,21.434437,12.0,30.0,-0.48383429717975346,21.816091537475586,0.0,0.0
1553,21.816092,12.0,30.0,-0.00589738497079933,20.672306060791016,0.0,0.0
1554,20.672306,12.0,30.0,-0.00589738497079933,20.634864807128906,0.0,0.0
1555,20.634865,12.0,30.0,-0.00589738497079933,20.655597686767578,0.0,0.0
1556,20.655598,12.0,30.0,-0.00589738497079933,20.579946517944336,0.0,0.0
1557,20.579947,12.0,30.0,-0.00589738497079933,20.79884147644043,0.0,0.0
1558,20.798841,12.0,30.0,-0.00589738497079933,21.176776885986328,0.0,0.0
1559,21.176777,12.0,30.0,-0.00589738497079933,19.762054443359375,0.0,0.0
1560,19.762054,23.25,30.0,-0.019772516915944442,19.459468841552734,0.0,0.0
1561,19.459469,23.25,30.0,-0.48383429717975346,20.63093376159668,0.0,0.0
1562,20.630934,12.0,30.0,-0.48383429717975346,20.870893478393555,0.0,0.0
1563,20.870893,12.0,30.0,-0.00589738497079933,20.718944549560547,0.0,0.0
1564,20.718945,12.0,30.0,-0.00589738497079933,20.4049129486084,0.0,0.0
1565,20.404913,12.0,30.0,-0.00589738497079933,20.82323455810547,0.0,0.0
1566,20.823235,12.0,30.0,-0.00589738497079933,19.91427993774414,0.0,0.0
1567,19.91428,23.25,30.0,-0.00589738497079933,21.489381790161133,0.0,0.0
1568,21.489382,12.0,30.0,-0.2844023508593792,22.66761589050293,0.0,0.0
1569,22.667616,12.0,30.0,-0.01796636304983506,22.970130920410156,0.0,0.0
1570,22.97013,12.0,30.0,-0.23777689859684875,24.187423706054688,0.0,0.0
1571,24.187424,12.0,23.25,-0.7448527748773799,25.417423248291016,0.0,0.0
1572,25.417423,12.0,23.25,-0.06829700933758913,22.467363357543945,0.0,0.0
1573,22.467363,12.0,30.0,-0.0759452545334471,23.87071418762207,0.0,0.0
1574,23.870714,12.0,30.0,-0.853778369094279,24.966650009155273,0.0,0.0
1575,24.96665,12.0,23.25,-1.346848417128308,26.634904861450195,0.0,0.0
1576,26.634905,12.0,23.25,-0.23300848796169585,22.68523406982422,0.0,0.0
1577,22.685234,12.0,30.0,-0.20799149194210267,22.73955535888672,0.0,0.0
1578,22.739555,12.0,30.0,-1.1466393142543603,26.764257431030273,0.0,0.0
1579,26.764257,12.0,23.25,-1.6214881552385887,26.515369415283203,0.0,0.0
1580,26.51537,12.0,23.25,-0.30252386567075223,23.36632537841797,0.0,0.0
1581,23.366325,12.0,30.0,-0.2520626681593093,23.816967010498047,0.0,0.0
1582,23.816967,12.0,30.0,-1.1879715894917977,25.200580596923828,0.0,0.0
1583,25.20058,12.0,23.25,-1.5845359553324032,26.692089080810547,0.0,0.0
1584,26.69209,12.0,23.25,-0.344436253646926,23.693281173706055,0.0,0.0
1585,23.693281,12.0,30.0,-0.28353203196884275,23.145112991333008,0.0,0.0
